CUDNN, 2, TOTAL, 1.08954, 10.5727, 3.5663, 6.53229, 2.78742, 4.89392, 4.94685, 4.9609, 3.1056, 5.81683, 5.80867, 5.77334, 3.34429, 3.34435, 3.33846, 3.37885
CUDNN, 2, CONV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CUDNN, 2, OVERHEAD, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CUDNN, 4, TOTAL, 1.99469, 21.9087, 6.83069, 12.6473, 4.90406, 9.01638, 8.42912, 8.4663, 4.38586, 8.18573, 8.16227, 8.1463, 4.09667, 4.19578, 4.23757, 4.16515
CUDNN, 4, CONV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CUDNN, 4, OVERHEAD, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CUDNN, 8, TOTAL, 3.47504, 42.4808, 14.5023, 23.2087, 8.15917, 15.138, 14.5472, 14.5391, 6.46141, 12.4805, 11.7905, 11.9245, 5.00413, 4.91917, 4.80429, 4.97363
CUDNN, 8, CONV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CUDNN, 8, OVERHEAD, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CUDNN, 1, TOTAL, 0.63488, 5.13395, 1.77488, 3.06243, 1.46531, 2.61779, 2.61978, 2.62566, 2.23325, 3.96746, 3.91773, 3.88858, 2.59757, 2.70394, 2.6785, 2.68672
CUDNN, 1, CONV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CUDNN, 1, OVERHEAD, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CUDNN, 2, TOTAL, 1.25133, 11.2685, 3.74109, 6.53981, 2.69709, 5.0319, 5.01626, 5.00643, 3.15018, 5.72765, 5.76982, 5.73946, 3.24387, 3.32032, 3.38032, 3.36186
CUDNN, 2, CONV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CUDNN, 2, OVERHEAD, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CUDNN, 4, TOTAL, 2.01114, 21.9775, 7.27725, 12.6945, 4.65174, 8.51853, 8.53395, 8.94624, 4.36723, 8.25238, 8.01069, 8.0247, 4.39302, 4.08656, 4.21587, 4.14333
CUDNN, 4, CONV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CUDNN, 4, OVERHEAD, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CUDNN, 8, TOTAL, 3.43264, 42.5164, 15.2541, 22.7959, 8.01939, 14.9708, 14.2464, 14.2441, 6.65757, 11.932, 11.7498, 11.6786, 4.93958, 4.97024, 4.92131, 4.96195
CUDNN, 8, CONV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CUDNN, 8, OVERHEAD, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
